row,label,x,y
2320,defines|ensures,0,0
2321,defines|environment,0,0
2322,defines|errors,0,0
2323,defines|events,0,0
2324,defines|experimentation,0,0
2325,defines|explains,0,0
2326,defines|file,0,0
2327,defines|files,0,0
2328,defines|folder,0,0
2329,defines|from,0,0
2330,defines|git,0,0
2331,defines|gitattributes,0,0
2332,defines|gitignore,0,0
2333,defines|history,0,0
2334,defines|ignored,0,0
2335,defines|improves,0,0
2336,defines|includes,0,0
2337,defines|instructions,0,0
2338,defines|integration,0,0
2339,defines|intent,0,0
2340,defines|is,0,0
2341,defines|isolates,0,0
2342,defines|license,0,0
2343,defines|line,0,0
2344,defines|lists,0,0
2345,defines|message,0,0
2346,defines|mkdocs,0,0
2347,defines|noise,0,0
2348,defines|of,0,0
2349,defines|on,0,0
2350,defines|permissions,0,0
2351,defines|portability,0,0
2352,defines|prevents,0,0
2353,defines|project,0,0
2354,defines|proposes,0,0
2355,defines|protects,0,0
2356,defines|provides,0,0
2357,defines|pull,0,0
2358,defines|purpose,0,0
2359,defines|pyproject,0,0
2360,defines|quality,0,0
2361,defines|readme,0,0
2362,defines|records,0,0
2363,defines|reduces,0,0
2364,defines|refactoring,0,0
2365,defines|reliability,0,0
2366,defines|repository,0,0
2367,defines|reproducibility,0,0
2368,defines|request,0,0
2369,defines|reuse,-0.0400,-0.0400
2370,defines|review,0,0
2371,defines|risk,0,0
2372,defines|runs,0,0
2373,defines|secrets,0,0
2374,defines|separates,0,0
2375,defines|snapshot,0,0
2376,defines|source,0,0
2377,defines|src,0,0
2378,defines|standards,0,0
2379,defines|states,0,0
2380,defines|structure,0,0
2381,defines|supports,0,0
2382,defines|system,0,0
2383,defines|tasks,0,0
2384,defines|terms,0,0
2385,defines|test,0,0
2386,defines|tests,0,0
2387,defines|toml,0,0
2388,defines|tools,4.3188,-0.0400
2389,defines|tracked,0,0
2390,defines|tracks,0,0
2391,defines|usability,0,0
2392,defines|verifies,0,0
2393,defines|version,0,0
2394,defines|virtual,0,0
2395,defines|with,0,0
2396,defines|work,0,0
2397,defines|workflow,0,0
2398,dependencies|a,-0.0744,-0.0744
2399,dependencies|and,0,0
2400,dependencies|authors,0,0
2401,dependencies|automates,0,0
2402,dependencies|behavior,0,0
2403,dependencies|branch,0,0
2404,dependencies|changes,0,0
2405,dependencies|checks,0,0
2406,dependencies|code,0,0
2407,dependencies|collaboration,0,0
2408,dependencies|collection,0,0
2409,dependencies|commit,0,0
2410,dependencies|committing,0,0
2411,dependencies|configures,0,0
2412,dependencies|conflicts,0,0
2413,dependencies|consistency,0,0
2414,dependencies|contains,0,0
2415,dependencies|continuous,0,0
2416,dependencies|control,0,0
2417,dependencies|controls,0,0
2418,dependencies|data,0,0
2419,dependencies|defines,0,0
2420,dependencies|dependencies,0,0
2421,dependencies|describes,0,0
2422,dependencies|detects,0,0
2423,dependencies|docs,0,0
2424,dependencies|documentation,0,0
2425,dependencies|documents,0,0
2426,dependencies|enables,0,0
2427,dependencies|endings,0,0
2428,dependencies|enforces,0,0
2429,dependencies|ensures,0,0
2430,dependencies|environment,0,0
2431,dependencies|errors,0,0
2432,dependencies|events,0,0
2433,dependencies|experimentation,0,0
2434,dependencies|explains,0,0
2435,dependencies|file,0,0
2436,dependencies|files,0,0
2437,dependencies|folder,0,0
2438,dependencies|from,0,0
2439,dependencies|git,0,0
2440,dependencies|gitattributes,0,0
2441,dependencies|gitignore,0,0
2442,dependencies|history,0,0
2443,dependencies|ignored,0,0
2444,dependencies|improves,0,0
2445,dependencies|includes,0,0
2446,dependencies|instructions,0,0
2447,dependencies|integration,0,0
2448,dependencies|intent,0,0
2449,dependencies|is,0,0
2450,dependencies|isolates,0,0
2451,dependencies|license,0,0
2452,dependencies|line,0,0
2453,dependencies|lists,0,0
2454,dependencies|message,0,0
2455,dependencies|mkdocs,0,0
2456,dependencies|noise,0,0
2457,dependencies|of,0,0
2458,dependencies|on,0,0
2459,dependencies|permissions,0,0
2460,dependencies|portability,0,0
2461,dependencies|prevents,0,0
2462,dependencies|project,0,0
2463,dependencies|proposes,0,0
2464,dependencies|protects,0,0
2465,dependencies|provides,0,0
2466,dependencies|pull,0,0
2467,dependencies|purpose,0,0
2468,dependencies|pyproject,0,0
2469,dependencies|quality,0,0
2470,dependencies|readme,0,0
2471,dependencies|records,0,0
2472,dependencies|reduces,0,0
2473,dependencies|refactoring,0,0
2474,dependencies|reliability,0,0
2475,dependencies|repository,0,0
2476,dependencies|reproducibility,0,0
2477,dependencies|request,0,0
2478,dependencies|reuse,0,0
2479,dependencies|review,0,0
2480,dependencies|risk,0,0
2481,dependencies|runs,0,0
2482,dependencies|secrets,0,0
2483,dependencies|separates,0,0
2484,dependencies|snapshot,0,0
2485,dependencies|source,0,0
2486,dependencies|src,0,0
2487,dependencies|standards,0,0
2488,dependencies|states,0,0
2489,dependencies|structure,0,0
2490,dependencies|supports,0,0
2491,dependencies|system,0,0
2492,dependencies|tasks,0,0
2493,dependencies|terms,0,0
2494,dependencies|test,0,0
2495,dependencies|tests,0,0
2496,dependencies|toml,0,0
2497,dependencies|tools,0,0
2498,dependencies|tracked,0,0
2499,dependencies|tracks,0,0
2500,dependencies|usability,0,0
2501,dependencies|verifies,0,0
2502,dependencies|version,0,0
2503,dependencies|virtual,0,0
2504,dependencies|with,0,0
2505,dependencies|work,0,0
2506,dependencies|workflow,0,0
2507,describes|a,0,0
2508,describes|and,0,0
2509,describes|authors,0,0
2510,describes|automates,0,0
2511,describes|behavior,0,0
2512,describes|branch,0,0
2513,describes|changes,0,0
2514,describes|checks,0,0
2515,describes|code,0,0
2516,describes|collaboration,0,0
2517,describes|collection,0,0
2518,describes|commit,0,0
2519,describes|committing,0,0
2520,describes|configures,0,0
2521,describes|conflicts,0,0
2522,describes|consistency,0,0
2523,describes|contains,0,0
2524,describes|continuous,0,0
2525,describes|control,0,0
2526,describes|controls,0,0
2527,describes|data,0,0
2528,describes|defines,0,0
2529,describes|dependencies,0,0
2530,describes|describes,0,0
2531,describes|detects,0,0
2532,describes|docs,0,0
2533,describes|documentation,0,0
2534,describes|documents,0,0
2535,describes|enables,0,0
2536,describes|endings,0,0
2537,describes|enforces,0,0
2538,describes|ensures,0,0
2539,describes|environment,0,0
2540,describes|errors,0,0
2541,describes|events,0,0
2542,describes|experimentation,0,0
2543,describes|explains,0,0
2544,describes|file,0,0
2545,describes|files,0,0
2546,describes|folder,0,0
2547,describes|from,0,0
2548,describes|git,0,0
2549,describes|gitattributes,0,0
2550,describes|gitignore,0,0
2551,describes|history,0,0
2552,describes|ignored,0,0
2553,describes|improves,0,0
2554,describes|includes,0,0
2555,describes|instructions,0,0
2556,describes|integration,0,0
2557,describes|intent,0,0
2558,describes|is,0,0
2559,describes|isolates,0,0
2560,describes|license,0,0
2561,describes|line,0,0
2562,describes|lists,0,0
2563,describes|message,0,0
2564,describes|mkdocs,0,0
2565,describes|noise,0,0
2566,describes|of,0,0
2567,describes|on,0,0
2568,describes|permissions,0,0
2569,describes|portability,0,0
2570,describes|prevents,0,0
2571,describes|project,0,0
2572,describes|proposes,0,0
2573,describes|protects,0,0
2574,describes|provides,0,0
2575,describes|pull,0,0
2576,describes|purpose,4.3188,-0.0400
2577,describes|pyproject,0,0
2578,describes|quality,0,0
2579,describes|readme,0,0
2580,describes|records,0,0
2581,describes|reduces,0,0
2582,describes|refactoring,0,0
2583,describes|reliability,0,0
2584,describes|repository,0,0
2585,describes|reproducibility,0,0
2586,describes|request,0,0
2587,describes|reuse,0,0
2588,describes|review,0,0
2589,describes|risk,0,0
2590,describes|runs,0,0
2591,describes|secrets,0,0
2592,describes|separates,0,0
2593,describes|snapshot,0,0
2594,describes|source,0,0
2595,describes|src,0,0
2596,describes|standards,0,0
2597,describes|states,0,0
2598,describes|structure,0,0
2599,describes|supports,0,0
2600,describes|system,0,0
2601,describes|tasks,0,0
2602,describes|terms,0,0
2603,describes|test,0,0
2604,describes|tests,0,0
2605,describes|toml,0,0
2606,describes|tools,0,0
2607,describes|tracked,0,0
2608,describes|tracks,0,0
2609,describes|usability,0,0
2610,describes|verifies,0,0
2611,describes|version,0,0
2612,describes|virtual,0,0
2613,describes|with,0,0
2614,describes|work,0,0
2615,describes|workflow,0,0
2616,detects|a,0,0
2617,detects|and,0,0
2618,detects|authors,0,0
2619,detects|automates,0,0
2620,detects|behavior,0,0
2621,detects|branch,0,0
2622,detects|changes,0,0
2623,detects|checks,0,0
2624,detects|code,0,0
2625,detects|collaboration,0,0
2626,detects|collection,0,0
2627,detects|commit,0,0
2628,detects|committing,0,0
2629,detects|configures,0,0
2630,detects|conflicts,0,0
2631,detects|consistency,0,0
2632,detects|contains,0,0
2633,detects|continuous,0,0
2634,detects|control,0,0
2635,detects|controls,0,0
2636,detects|data,0,0
2637,detects|defines,0,0
2638,detects|dependencies,0,0
2639,detects|describes,0,0
2640,detects|detects,0,0
2641,detects|docs,0,0
2642,detects|documentation,0,0
2643,detects|documents,0,0
2644,detects|enables,0,0
2645,detects|endings,0,0
2646,detects|enforces,0,0
2647,detects|ensures,0,0
2648,detects|environment,0,0
2649,detects|errors,4.3188,-0.0400
2650,detects|events,0,0
2651,detects|experimentation,0,0
2652,detects|explains,0,0
2653,detects|file,0,0
2654,detects|files,0,0
2655,detects|folder,0,0
2656,detects|from,0,0
2657,detects|git,0,0
2658,detects|gitattributes,0,0
2659,detects|gitignore,0,0
2660,detects|history,0,0
2661,detects|ignored,0,0
2662,detects|improves,0,0
2663,detects|includes,0,0
2664,detects|instructions,0,0
2665,detects|integration,0,0
2666,detects|intent,0,0
2667,detects|is,0,0
2668,detects|isolates,0,0
2669,detects|license,0,0
2670,detects|line,0,0
2671,detects|lists,0,0
2672,detects|message,0,0
2673,detects|mkdocs,0,0
2674,detects|noise,0,0
2675,detects|of,0,0
2676,detects|on,0,0
2677,detects|permissions,0,0
2678,detects|portability,0,0
2679,detects|prevents,0,0
2680,detects|project,0,0
2681,detects|proposes,0,0
2682,detects|protects,0,0
2683,detects|provides,0,0
2684,detects|pull,0,0
2685,detects|purpose,0,0
2686,detects|pyproject,0,0
2687,detects|quality,0,0
2688,detects|readme,0,0
2689,detects|records,0,0
2690,detects|reduces,0,0
2691,detects|refactoring,0,0
2692,detects|reliability,0,0
2693,detects|repository,0,0
2694,detects|reproducibility,0,0
2695,detects|request,0,0
2696,detects|reuse,0,0
2697,detects|review,0,0
2698,detects|risk,0,0
2699,detects|runs,0,0
2700,detects|secrets,0,0
2701,detects|separates,0,0
2702,detects|snapshot,0,0
2703,detects|source,0,0
2704,detects|src,0,0
2705,detects|standards,0,0
2706,detects|states,0,0
2707,detects|structure,0,0
2708,detects|supports,0,0
2709,detects|system,0,0
2710,detects|tasks,0,0
2711,detects|terms,0,0
2712,detects|test,0,0
2713,detects|tests,0,0
2714,detects|toml,0,0
2715,detects|tools,0,0
2716,detects|tracked,0,0
2717,detects|tracks,0,0
2718,detects|usability,0,0
2719,detects|verifies,0,0
2720,detects|version,0,0
2721,detects|virtual,0,0
2722,detects|with,0,0
2723,detects|work,0,0
2724,detects|workflow,0,0
2725,docs|a,0,0
2726,docs|and,0,0
2727,docs|authors,0,0
2728,docs|automates,0,0
2729,docs|behavior,0,0
2730,docs|branch,0,0
2731,docs|changes,0,0
2732,docs|checks,0,0
2733,docs|code,0,0
2734,docs|collaboration,0,0
2735,docs|collection,0,0
2736,docs|commit,0,0
2737,docs|committing,0,0
2738,docs|configures,0,0
2739,docs|conflicts,0,0
2740,docs|consistency,0,0
2741,docs|contains,0,0
2742,docs|continuous,0,0
2743,docs|control,0,0
2744,docs|controls,0,0
2745,docs|data,0,0
2746,docs|defines,0,0
2747,docs|dependencies,0,0
2748,docs|describes,0,0
2749,docs|detects,0,0
2750,docs|docs,0,0
2751,docs|documentation,0,0
2752,docs|documents,0,0
2753,docs|enables,0,0
2754,docs|endings,0,0
2755,docs|enforces,0,0
2756,docs|ensures,0,0
2757,docs|environment,0,0
2758,docs|errors,0,0
2759,docs|events,0,0
2760,docs|experimentation,0,0
2761,docs|explains,0,0
2762,docs|file,0,0
2763,docs|files,0,0
2764,docs|folder,-0.1060,-0.1060
2765,docs|from,0,0
2766,docs|git,0,0
2767,docs|gitattributes,0,0
2768,docs|gitignore,0,0
2769,docs|history,0,0
2770,docs|ignored,0,0
2771,docs|improves,0,0
2772,docs|includes,0,0
2773,docs|instructions,0,0
2774,docs|integration,0,0
2775,docs|intent,0,0
2776,docs|is,0,0
2777,docs|isolates,0,0
2778,docs|license,0,0
2779,docs|line,0,0
2780,docs|lists,0,0
2781,docs|message,0,0
2782,docs|mkdocs,0,0
2783,docs|noise,0,0
2784,docs|of,0,0
2785,docs|on,0,0
2786,docs|permissions,0,0
2787,docs|portability,0,0
2788,docs|prevents,0,0
2789,docs|project,0,0
2790,docs|proposes,0,0
2791,docs|protects,0,0
2792,docs|provides,0,0
2793,docs|pull,0,0
2794,docs|purpose,0,0
2795,docs|pyproject,0,0
2796,docs|quality,0,0
2797,docs|readme,0,0
2798,docs|records,0,0
2799,docs|reduces,0,0
2800,docs|refactoring,0,0
2801,docs|reliability,0,0
2802,docs|repository,0,0
2803,docs|reproducibility,0,0
2804,docs|request,0,0
2805,docs|reuse,0,0
2806,docs|review,0,0
2807,docs|risk,0,0
2808,docs|runs,0,0
2809,docs|secrets,0,0
2810,docs|separates,0,0
2811,docs|snapshot,0,0
2812,docs|source,0,0
2813,docs|src,0,0
2814,docs|standards,0,0
2815,docs|states,0,0
2816,docs|structure,0,0
2817,docs|supports,0,0
2818,docs|system,0,0
2819,docs|tasks,0,0
2820,docs|terms,0,0
2821,docs|test,0,0
2822,docs|tests,0,0
2823,docs|toml,0,0
2824,docs|tools,0,0
2825,docs|tracked,0,0
2826,docs|tracks,0,0
2827,docs|usability,0,0
2828,docs|verifies,0,0
2829,docs|version,0,0
2830,docs|virtual,0,0
2831,docs|with,0,0
2832,docs|work,0,0
2833,docs|workflow,0,0
2834,documentation|a,-0.0744,-0.0744
2835,documentation|and,0,0
2836,documentation|authors,0,0
2837,documentation|automates,0,0
2838,documentation|behavior,0,0
2839,documentation|branch,0,0
2840,documentation|changes,0,0
2841,documentation|checks,0,0
2842,documentation|code,0,0
2843,documentation|collaboration,0,0
2844,documentation|collection,0,0
2845,documentation|commit,0,0
2846,documentation|committing,0,0
2847,documentation|configures,0,0
2848,documentation|conflicts,0,0
2849,documentation|consistency,0,0
2850,documentation|contains,0,0
2851,documentation|continuous,0,0
2852,documentation|control,0,0
2853,documentation|controls,0,0
2854,documentation|data,0,0
2855,documentation|defines,0,0
2856,documentation|dependencies,0,0
2857,documentation|describes,0,0
2858,documentation|detects,0,0
2859,documentation|docs,0,0
2860,documentation|documentation,0,0
2861,documentation|documents,0,0
2862,documentation|enables,0,0
2863,documentation|endings,0,0
2864,documentation|enforces,0,0
2865,documentation|ensures,0,0
2866,documentation|environment,0,0
2867,documentation|errors,0,0
2868,documentation|events,0,0
2869,documentation|experimentation,0,0
2870,documentation|explains,0,0
2871,documentation|file,0,0
2872,documentation|files,0,0
2873,documentation|folder,0,0
2874,documentation|from,0,0
2875,documentation|git,0,0
2876,documentation|gitattributes,0,0
2877,documentation|gitignore,0,0
2878,documentation|history,0,0
2879,documentation|ignored,0,0
2880,documentation|improves,0,0
2881,documentation|includes,0,0
2882,documentation|instructions,0,0
2883,documentation|integration,0,0
2884,documentation|intent,0,0
2885,documentation|is,0,0
2886,documentation|isolates,0,0
2887,documentation|license,0,0
2888,documentation|line,0,0
2889,documentation|lists,0,0
2890,documentation|message,0,0
2891,documentation|mkdocs,0,0
2892,documentation|noise,0,0
2893,documentation|of,0,0
2894,documentation|on,0,0
2895,documentation|permissions,0,0
2896,documentation|portability,0,0
2897,documentation|prevents,0,0
2898,documentation|project,0,0
2899,documentation|proposes,0,0
2900,documentation|protects,0,0
2901,documentation|provides,0,0
2902,documentation|pull,0,0
2903,documentation|purpose,0,0
2904,documentation|pyproject,0,0
2905,documentation|quality,0,0
2906,documentation|readme,0,0
2907,documentation|records,0,0
2908,documentation|reduces,0,0
2909,documentation|refactoring,0,0
2910,documentation|reliability,0,0
2911,documentation|repository,0,0
2912,documentation|reproducibility,0,0
2913,documentation|request,0,0
2914,documentation|reuse,0,0
2915,documentation|review,0,0
2916,documentation|risk,0,0
2917,documentation|runs,0,0
2918,documentation|secrets,0,0
2919,documentation|separates,0,0
2920,documentation|snapshot,0,0
2921,documentation|source,0,0
2922,documentation|src,0,0
2923,documentation|standards,0,0
2924,documentation|states,0,0
2925,documentation|structure,0,0
2926,documentation|supports,0,0
2927,documentation|system,0,0
2928,documentation|tasks,0,0
2929,documentation|terms,0,0
2930,documentation|test,0,0
2931,documentation|tests,0,0
2932,documentation|toml,0,0
2933,documentation|tools,0,0
2934,documentation|tracked,0,0
2935,documentation|tracks,0,0
2936,documentation|usability,0,0
2937,documentation|verifies,0,0
2938,documentation|version,0,0
2939,documentation|virtual,0,0
2940,documentation|with,0,0
2941,documentation|work,0,0
2942,documentation|workflow,0,0
2943,documents|a,0,0
2944,documents|and,0,0
2945,documents|authors,0,0
2946,documents|automates,0,0
2947,documents|behavior,0,0
2948,documents|branch,0,0
2949,documents|changes,0,0
2950,documents|checks,0,0
2951,documents|code,0,0
2952,documents|collaboration,0,0
2953,documents|collection,0,0
2954,documents|commit,0,0
2955,documents|committing,0,0
2956,documents|configures,0,0
2957,documents|conflicts,0,0
2958,documents|consistency,0,0
2959,documents|contains,0,0
2960,documents|continuous,0,0
2961,documents|control,0,0
2962,documents|controls,0,0
2963,documents|data,0,0
2964,documents|defines,0,0
2965,documents|dependencies,0,0
2966,documents|describes,0,0
2967,documents|detects,0,0
2968,documents|docs,0,0
2969,documents|documentation,0,0
2970,documents|documents,0,0
2971,documents|enables,0,0
2972,documents|endings,0,0
2973,documents|enforces,0,0
2974,documents|ensures,0,0
2975,documents|environment,0,0
2976,documents|errors,0,0
2977,documents|events,0,0
2978,documents|experimentation,0,0
2979,documents|explains,0,0
2980,documents|file,0,0
2981,documents|files,0,0
2982,documents|folder,0,0
2983,documents|from,0,0
2984,documents|git,0,0
2985,documents|gitattributes,0,0
2986,documents|gitignore,0,0
2987,documents|history,0,0
2988,documents|ignored,0,0
2989,documents|improves,0,0
2990,documents|includes,0,0
2991,documents|instructions,0,0
2992,documents|integration,0,0
2993,documents|intent,4.3188,-0.0400
2994,documents|is,0,0
2995,documents|isolates,0,0
2996,documents|license,0,0
2997,documents|line,0,0
2998,documents|lists,0,0
2999,documents|message,0,0
3000,documents|mkdocs,0,0
3001,documents|noise,0,0
3002,documents|of,0,0
3003,documents|on,0,0
3004,documents|permissions,0,0
3005,documents|portability,0,0
3006,documents|prevents,0,0
3007,documents|project,0,0
3008,documents|proposes,0,0
3009,documents|protects,0,0
3010,documents|provides,0,0
3011,documents|pull,0,0
3012,documents|purpose,0,0
3013,documents|pyproject,0,0
3014,documents|quality,0,0
3015,documents|readme,0,0
3016,documents|records,0,0
3017,documents|reduces,0,0
3018,documents|refactoring,0,0
3019,documents|reliability,0,0
3020,documents|repository,0,0
3021,documents|reproducibility,0,0
3022,documents|request,0,0
3023,documents|reuse,0,0
3024,documents|review,0,0
3025,documents|risk,0,0
3026,documents|runs,0,0
3027,documents|secrets,0,0
3028,documents|separates,0,0
3029,documents|snapshot,0,0
3030,documents|source,0,0
3031,documents|src,0,0
3032,documents|standards,0,0
3033,documents|states,0,0
3034,documents|structure,0,0
3035,documents|supports,0,0
3036,documents|system,0,0
3037,documents|tasks,0,0
3038,documents|terms,0,0
3039,documents|test,0,0
3040,documents|tests,0,0
3041,documents|toml,0,0
3042,documents|tools,0,0
3043,documents|tracked,0,0
3044,documents|tracks,0,0
3045,documents|usability,0,0
3046,documents|verifies,0,0
3047,documents|version,0,0
3048,documents|virtual,0,0
3049,documents|with,0,0
3050,documents|work,0,0
3051,documents|workflow,0,0
3052,enables|a,0,0
3053,enables|and,0,0
3054,enables|authors,0,0
3055,enables|automates,0,0
3056,enables|behavior,0,0
3057,enables|branch,0,0
3058,enables|changes,0,0
3059,enables|checks,0,0
3060,enables|code,0,0
3061,enables|collaboration,0,0
3062,enables|collection,0,0
3063,enables|commit,0,0
3064,enables|committing,0,0
3065,enables|configures,0,0
3066,enables|conflicts,0,0
3067,enables|consistency,0,0
3068,enables|contains,0,0
3069,enables|continuous,0,0
3070,enables|control,0,0
3071,enables|controls,0,0
3072,enables|data,0,0
3073,enables|defines,0,0
3074,enables|dependencies,0,0
3075,enables|describes,0,0
3076,enables|detects,0,0
3077,enables|docs,0,0
3078,enables|documentation,0,0
3079,enables|documents,0,0
3080,enables|enables,0,0
3081,enables|endings,0,0
3082,enables|enforces,0,0
3083,enables|ensures,0,0
3084,enables|environment,0,0
3085,enables|errors,0,0
3086,enables|events,0,0
3087,enables|experimentation,0,0
3088,enables|explains,0,0
3089,enables|file,0,0
3090,enables|files,0,0
3091,enables|folder,0,0
3092,enables|from,0,0
3093,enables|git,0,0
3094,enables|gitattributes,0,0
3095,enables|gitignore,0,0
3096,enables|history,0,0
3097,enables|ignored,0,0
3098,enables|improves,0,0
3099,enables|includes,0,0
3100,enables|instructions,0,0
3101,enables|integration,0,0
3102,enables|intent,0,0
3103,enables|is,0,0
3104,enables|isolates,0,0
3105,enables|license,0,0
3106,enables|line,0,0
3107,enables|lists,0,0
3108,enables|message,0,0
3109,enables|mkdocs,0,0
3110,enables|noise,0,0
3111,enables|of,0,0
3112,enables|on,0,0
3113,enables|permissions,0,0
3114,enables|portability,0,0
3115,enables|prevents,0,0
3116,enables|project,0,0
3117,enables|proposes,0,0
3118,enables|protects,0,0
3119,enables|provides,0,0
3120,enables|pull,0,0
3121,enables|purpose,0,0
3122,enables|pyproject,0,0
3123,enables|quality,0,0
3124,enables|readme,0,0
3125,enables|records,0,0
3126,enables|reduces,0,0
3127,enables|refactoring,0,0
3128,enables|reliability,0,0
3129,enables|repository,0,0
3130,enables|reproducibility,0,0
3131,enables|request,0,0
3132,enables|reuse,0,0
3133,enables|review,4.3188,-0.0400
3134,enables|risk,0,0
3135,enables|runs,0,0
3136,enables|secrets,0,0
3137,enables|separates,0,0
3138,enables|snapshot,0,0
3139,enables|source,0,0
3140,enables|src,0,0
3141,enables|standards,0,0
3142,enables|states,0,0
3143,enables|structure,0,0
3144,enables|supports,0,0
3145,enables|system,0,0
3146,enables|tasks,0,0
3147,enables|terms,0,0
3148,enables|test,0,0
3149,enables|tests,0,0
3150,enables|toml,0,0
3151,enables|tools,0,0
3152,enables|tracked,0,0
3153,enables|tracks,0,0
3154,enables|usability,0,0
3155,enables|verifies,0,0
3156,enables|version,0,0
3157,enables|virtual,0,0
3158,enables|with,0,0
3159,enables|work,0,0
3160,enables|workflow,0,0
3161,endings|a,-0.0400,-0.0400
3162,endings|and,0,0
3163,endings|authors,0,0
3164,endings|automates,0,0
3165,endings|behavior,0,0
3166,endings|branch,0,0
3167,endings|changes,0,0
3168,endings|checks,0,0
3169,endings|code,0,0
3170,endings|collaboration,0,0
3171,endings|collection,0,0
3172,endings|commit,0,0
3173,endings|committing,0,0
3174,endings|configures,0,0
3175,endings|conflicts,0,0
3176,endings|consistency,0,0
3177,endings|contains,0,0
3178,endings|continuous,0,0
3179,endings|control,0,0
3180,endings|controls,0,0
3181,endings|data,0,0
3182,endings|defines,0,0
3183,endings|dependencies,0,0
3184,endings|describes,0,0
3185,endings|detects,0,0
3186,endings|docs,0,0
3187,endings|documentation,0,0
3188,endings|documents,0,0
3189,endings|enables,0,0
3190,endings|endings,0,0
3191,endings|enforces,0,0
3192,endings|ensures,0,0
3193,endings|environment,0,0
3194,endings|errors,0,0
3195,endings|events,0,0
3196,endings|experimentation,0,0
3197,endings|explains,0,0
3198,endings|file,0,0
3199,endings|files,0,0
3200,endings|folder,0,0
3201,endings|from,0,0
3202,endings|git,0,0
3203,endings|gitattributes,0,0
3204,endings|gitignore,0,0
3205,endings|history,0,0
3206,endings|ignored,0,0
3207,endings|improves,0,0
3208,endings|includes,0,0
3209,endings|instructions,0,0
3210,endings|integration,0,0
3211,endings|intent,0,0
3212,endings|is,0,0
3213,endings|isolates,0,0
3214,endings|license,0,0
3215,endings|line,0,0
3216,endings|lists,0,0
3217,endings|message,0,0
3218,endings|mkdocs,0,0
3219,endings|noise,0,0
3220,endings|of,0,0
3221,endings|on,0,0
3222,endings|permissions,0,0
3223,endings|portability,0,0
3224,endings|prevents,0,0
3225,endings|project,0,0
3226,endings|proposes,0,0
3227,endings|protects,0,0
3228,endings|provides,0,0
3229,endings|pull,0,0
3230,endings|purpose,0,0
3231,endings|pyproject,0,0
3232,endings|quality,0,0
3233,endings|readme,0,0
3234,endings|records,0,0
3235,endings|reduces,0,0
3236,endings|refactoring,0,0
3237,endings|reliability,0,0
3238,endings|repository,0,0
3239,endings|reproducibility,0,0
3240,endings|request,0,0
3241,endings|reuse,0,0
3242,endings|review,0,0
3243,endings|risk,0,0
3244,endings|runs,0,0
3245,endings|secrets,0,0
3246,endings|separates,0,0
3247,endings|snapshot,0,0
3248,endings|source,0,0
3249,endings|src,0,0
3250,endings|standards,0,0
3251,endings|states,0,0
3252,endings|structure,0,0
3253,endings|supports,0,0
3254,endings|system,0,0
3255,endings|tasks,0,0
3256,endings|terms,0,0
3257,endings|test,0,0
3258,endings|tests,0,0
3259,endings|toml,0,0
3260,endings|tools,0,0
3261,endings|tracked,0,0
3262,endings|tracks,0,0
3263,endings|usability,0,0
3264,endings|verifies,0,0
3265,endings|version,0,0
3266,endings|virtual,0,0
3267,endings|with,0,0
3268,endings|work,0,0
3269,endings|workflow,0,0
3270,enforces|a,0,0
3271,enforces|and,0,0
3272,enforces|authors,0,0
3273,enforces|automates,0,0
3274,enforces|behavior,0,0
3275,enforces|branch,0,0
3276,enforces|changes,0,0
3277,enforces|checks,0,0
3278,enforces|code,0,0
3279,enforces|collaboration,0,0
3280,enforces|collection,0,0
3281,enforces|commit,0,0
3282,enforces|committing,0,0
3283,enforces|configures,0,0
3284,enforces|conflicts,0,0
3285,enforces|consistency,0,0
3286,enforces|contains,0,0
3287,enforces|continuous,0,0
3288,enforces|control,0,0
3289,enforces|controls,0,0
3290,enforces|data,0,0
3291,enforces|defines,0,0
3292,enforces|dependencies,0,0
3293,enforces|describes,0,0
3294,enforces|detects,0,0
3295,enforces|docs,0,0
3296,enforces|documentation,0,0
3297,enforces|documents,0,0
3298,enforces|enables,0,0
3299,enforces|endings,0,0
3300,enforces|enforces,0,0
3301,enforces|ensures,0,0
3302,enforces|environment,0,0
3303,enforces|errors,0,0
3304,enforces|events,0,0
3305,enforces|experimentation,0,0
3306,enforces|explains,0,0
3307,enforces|file,0,0
3308,enforces|files,0,0
3309,enforces|folder,0,0
3310,enforces|from,0,0
3311,enforces|git,0,0
3312,enforces|gitattributes,0,0
3313,enforces|gitignore,0,0
3314,enforces|history,0,0
3315,enforces|ignored,0,0
3316,enforces|improves,0,0
3317,enforces|includes,0,0
3318,enforces|instructions,0,0
3319,enforces|integration,0,0
3320,enforces|intent,0,0
3321,enforces|is,0,0
3322,enforces|isolates,0,0
3323,enforces|license,0,0
3324,enforces|line,0,0
3325,enforces|lists,0,0
3326,enforces|message,0,0
3327,enforces|mkdocs,0,0
3328,enforces|noise,0,0
3329,enforces|of,0,0
3330,enforces|on,0,0
3331,enforces|permissions,0,0
3332,enforces|portability,0,0
3333,enforces|prevents,0,0
3334,enforces|project,0,0
3335,enforces|proposes,0,0
3336,enforces|protects,0,0
3337,enforces|provides,0,0
3338,enforces|pull,0,0
3339,enforces|purpose,0,0
3340,enforces|pyproject,0,0
3341,enforces|quality,0,0
3342,enforces|readme,0,0
3343,enforces|records,0,0
3344,enforces|reduces,0,0
